# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE 0 GeForce 9400
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize
123f257a9c9f6560,memcpyHtoD,147,334,,,,,,,,,,0,0,262144,0
123f257a9ca459c0,memcpyHtoD,141,322,,,,,,,,,,0,0,262144,0
123f257a9ca93260,memcpyHtoD,140,319,,,,,,,,,,0,0,262144,0
123f257a9cb31fc0,_Z15MatrixMulKernel6MatrixS_S_,24148,26149,1,16,16,16,16,1,0,64,9,0,-1,,0,266240,0,1869848,0
123f257a9e2796e0,_Z21MatrixMulKernelShared6MatrixS_S_,12051,13065,1,16,16,16,16,1,0,2112,9,0,-1,,0,53248,0,856090,0
123f257a9f185660,memcpyDtoH,146,4171,,,,,,,,,,0,0,262144,0
